0.1510455365672434," ",
0.06973781976435622,"å",
0.06729646534338181,"î",
0.06517354845557796,"à",
0.06283833987899373,"è",
0.051374588684852986,"â",
0.05052542192973145,"ò",
0.041715316845345504,"í",
0.0404415667126632,"ê",
0.038743233202420124,"ë",
0.038212503980469166,"ð",
0.02855323214096168,"ñ",
0.025368856809255918,"ó",
0.024731981742914765,"û",
0.024625835898524573,"ï",
0.022078335633159963,"ÿ",
0.019212397834624775,"ì",
0.015815730814138628,"õ",
0.015815730814138628,"ø",
0.015285001592187666,"ö",
0.013692813926334785,"ä",
0.013374376393164208,"ç",
0.011357605349750556,"ã",
0.011357605349750556,"æ",
0.010614584439019213,"é",
0.010296146905848636,"á",
0.010190001061458443,"þ",
0.008810105084385947,"÷",
0.007854792484874216,"ü",
0.0058380214414605665,"ù",
0.004882708841948837,"ô",
0.0022290627321940345,"ý",
////////whith out spaces////////
0.08214553638409602,"å",
0.0792698174543636,"î",
0.07676919229807452,"à",
0.07401850462615654,"è",
0.060515128782195546,"â",
0.05951487871967992,"ò",
0.04913728432108027,"í",
0.047636909227306824,"ê",
0.045636409102275566,"ë",
0.0450112528132033,"ð",
0.03363340835208802,"ñ",
0.029882470617654415,"ó",
0.029132283070767692,"û",
0.029007251812953237,"ï",
0.022630657664416104,"ì",
0.018629657414353587,"õ",
0.018629657414353587,"ø",
0.01800450112528132,"ö",
0.016129032258064516,"ä",
0.015753938484621154,"ç",
0.013378344586146536,"ã",
0.013378344586146536,"æ",
0.012503125781445362,"é",
0.012128032008002,"á",
0.012003000750187547,"þ",
0.01037759439859965,"÷",
0.009252313078269568,"ü",
0.006876719179794949,"ù",
0.005751437859464866,"ô",
0.002625656414103526,"ý",
