symbol; frequency
'то'; 0.014414087078278286
'ст'; 0.013922244574223908
'на'; 0.013093645040366534
'но'; 0.011796835074721658
'ен'; 0.011110027974465546
'ов'; 0.01068021966011172
'по'; 0.010440944928409591
'ко'; 0.01013225098442351
'ал'; 0.010042153708906041
'не'; 0.009721643728786523
'ни'; 0.009537018164201546
'ро'; 0.009445443884167399
'ос'; 0.009408518771250403
'ли'; 0.009219462193115386
'ра'; 0.009133795931147957
'ор'; 0.008916676267196026
'ан'; 0.008544471128992712
'го'; 0.008436649799275086
'от'; 0.008200329076606316
'пр'; 0.007997979457821183
'во'; 0.00785471001970324
'ас'; 0.007808922879686166
'ес'; 0.00770110154996854
'ол'; 0.007633159342201269
'он'; 0.007630205333167909
'ат'; 0.0075903262112175535
'ре'; 0.007498751931183405
'ер'; 0.00746478082729977
'ка'; 0.007281632267231474
'ть'; 0.006850346948360968
'та'; 0.006780927736077017
'ом'; 0.006767634695426899
'ит'; 0.00675581865929346
'ил'; 0.006736617600576623
'ла'; 0.0067218475554098244
'те'; 0.006658336361192592
'ин'; 0.006546084017924927
'ти'; 0.006498819873391173
'ло'; 0.006458940751440818
'да'; 0.006426446652073862
'од'; 0.006404291584323664
'ва'; 0.006368843475923349
'ет'; 0.006187171920371733
'ог'; 0.00589177101703577
'ел'; 0.005837121849918617
'ак'; 0.005788380700868183
'ле'; 0.00573816254730107
'ве'; 0.005724869506650952
'ис'; 0.005630341217583443
'об'; 0.005487071779465501
'ем'; 0.0054265145942816295
'за'; 0.005401405517498073
'ед'; 0.005357095381997678
'ны'; 0.0053305093006974415
'ам'; 0.005148837745145824
'мо'; 0.005113389636745509
'де'; 0.00511191263222883
'ск'; 0.004881499927626778
'ри'; 0.004880022923110099
'ав'; 0.004851959837293182
'ив'; 0.004529972852656983
'ме'; 0.004522587830073584
'ми'; 0.004342393279038647
'ль'; 0.004284790102888135
'до'; 0.004278882084821415
'ой'; 0.004196169831887346
'ся'; 0.004185830800270587
'ик'; 0.004181399786720548
'им'; 0.004179922782203868
'аз'; 0.004026314312469167
'нн'; 0.003993820213102212
'же'; 0.003953941091151857
'се'; 0.0039022459330680633
'ки'; 0.0039007689285513836
'тв'; 0.003880090865317866
'оп'; 0.003863843815634388
'ег'; 0.0038402117433675113
'ви'; 0.0037826085672169984
'ру'; 0.003763407508500161
'ид'; 0.0036496781607158156
'ок'; 0.0036437701426490963
'си'; 0.0036260460884489387
'со'; 0.0036245690839322585
'па'; 0.0036201380703822193
'бы'; 0.003605368025215421
'ма'; 0.0034783456367809573
'из'; 0.003451759555480721
'ну'; 0.0034163114470804052
'ди'; 0.0034000643973969274
'тр'; 0.0033646162889966118
'ус'; 0.0033350761986630155
'ев'; 0.00330110509477938
'вс'; 0.0032819040360625423
'че'; 0.0032612259728290248
'чт'; 0.0032582719637956653
'ие'; 0.0032405479095955077
'сл'; 0.0032390709050788276
'га'; 0.003237593900562148
'ар'; 0.0032169158373286304
'ап'; 0.003212484823778591
'сп'; 0.0031932837650617534
'еп'; 0.0030884164443774867
'вы'; 0.0030751234037273687
'ад'; 0.0029879801372432596
'пл'; 0.0029643480649763827
'ои'; 0.0027383663739243714
'бо'; 0.0026497461029235825
'ип'; 0.0025980509448397895
'лс'; 0.0025596488274061144
'ое'; 0.0025522638048227153
'ьн'; 0.0024680745473719657
'сь'; 0.0024488734886551284
'их'; 0.0024400114615550496
'му'; 0.0024060403576714137
'св'; 0.0024016093441213745
'ии'; 0.0023794542763711773
'мн'; 0.002377977271854497
'оз'; 0.0023765002673378174
'са'; 0.0023691152447544183
'аб'; 0.0023558222041043003
'вн'; 0.002342529163454182
'ия'; 0.0023292361228040635
'ей'; 0.002326282113770704
'ек'; 0.002324805109254024
'ьс'; 0.0022996960324704672
'оч'; 0.00227754096472027
'ож'; 0.0022361848382532355
'пе'; 0.0022347078337365558
'тн'; 0.002146087562735767
'чи'; 0.0021239324949855697
'лп'; 0.002095869409168653
'ля'; 0.002089961391101934
'еб'; 0.002088484386585254
'кр'; 0.002081099364001855
'дн'; 0.002058944296251658
'ку'; 0.0020382662330181408
'хо'; 0.0020294042059180615
'ут'; 0.0020249731923680223
'ры'; 0.0020249731923680223
'уд'; 0.0019821400613843076
'тс'; 0.0019688470207341892
'ше'; 0.001948168957500672
'ду'; 0.0019215828762004354
'ты'; 0.0019156748581337162
'зн'; 0.0019068128310336372
'ян'; 0.0019053358265169575
'ая'; 0.0018994278084502382
'ир'; 0.0018831807587667603
'ые'; 0.0018831807587667603
'ыл'; 0.0018757957361833612
'ул'; 0.0018639797000499227
'ун'; 0.0018344396097163265
'бе'; 0.0018329626051996467
'ез'; 0.0018329626051996467
'ча'; 0.0018063765238994101
'ят'; 0.0018048995193827302
'ши'; 0.0018034225148660505
'ых'; 0.001791606478732612
'ый'; 0.0017886524696992523
'бр'; 0.001766497401949055
'лу'; 0.001766497401949055
'уч'; 0.0017650203974323754
'ич'; 0.001753204361298937
'жи'; 0.0017502503522655772
'гл'; 0.0017428653296821782
'ым'; 0.0017251412754820204
'кт'; 0.001720710261931981
'ще'; 0.0016956011851484243
'оо'; 0.001664584090298148
'ио'; 0.001664584090298148
'яс'; 0.001657199067714749
'яв'; 0.0016542450586813895
'ыв'; 0.0015922108689808373
'еч'; 0.0015907338644641576
'ае'; 0.0015818718373640786
'ту'; 0.0015597167696138816
'эт'; 0.001539038706380364
'аг'; 0.0015346076928303247
'ьк'; 0.001525745665730246
'аж'; 0.001524268661213566
'уп'; 0.0015183606431468468
'лэ'; 0.0015050676024967284
'ео'; 0.0015021135934633687
'ыс'; 0.0014976825799133293
'аи'; 0.0014858665437798909
'вл'; 0.0014829125347465312
'бл'; 0.001460757466996334
'йс'; 0.0014445104173128561
'ук'; 0.0014430334127961764
'мы'; 0.001431217376662738
'уж'; 0.001429740372146058
'эг'; 0.0014282633676293783
'бу'; 0.0014267863631126983
'сн'; 0.0014208783450459792
'нт'; 0.0014120163179459002
'ее'; 0.001406108299879181
'зв'; 0.0014016772863291416
'ум'; 0.0013883842456790232
'ий'; 0.0013839532321289838
'иб'; 0.0013809992230956242
'др'; 0.0013765682095455848
'ув'; 0.001367706182445506
'лн'; 0.00133521208307855
'ах'; 0.001304194988228274
'уб'; 0.0012879479385447961
'см'; 0.0012790859114447171
'ую'; 0.0012776089069280374
'гр'; 0.001271700888861318
'мп'; 0.0012702238843446383
'гд'; 0.0012702238843446383
'ги'; 0.0012598848527278796
'ыт'; 0.0012465918120777614
'сс'; 0.001240683794011042
'нс'; 0.0012288677578776036
'яп'; 0.0012273907533609239
'ач'; 0.001225913748844244
'би'; 0.0012229597398108842
'ьв'; 0.0012214827352942045
'ня'; 0.0012126207081941257
'мс'; 0.0012081896946440863
'пу'; 0.0012081896946440863
'яд'; 0.001202281676577367
'жн'; 0.0011934196494772882
'вр'; 0.0011801266088271698
'иу'; 0.001163879559143692
'вп'; 0.001162402554627012
'тк'; 0.001155017532043613
'ып'; 0.001131385459776736
'рн'; 0.001131385459776736
'ци'; 0.001115138410093258
'йн'; 0.0011121844010598984
'ао'; 0.0011121844010598984
'иг'; 0.0011018453694431397
'еи'; 0.00110036836492646
'рт'; 0.0010988913604097802
'ьп'; 0.0010929833423430609
'дв'; 0.0010885523287930215
'ай'; 0.0010811673062096224
'кл'; 0.0010619662474927849
'су'; 0.0010560582294260655
'уг'; 0.0010545812249093858
'ям'; 0.0010545812249093858
'жа'; 0.0010471962023259867
'жд'; 0.0010427651887759473
'зд'; 0.0010398111797425876
'це'; 0.0010309491526425088
'пи'; 0.001029472148125829
'чн'; 0.0010220871255424298
'щи'; 0.0010147021029590308
'ря'; 0.001005840075858952
'оя'; 0.0009925470352088338
'йп'; 0.0009836850081087548
'иа'; 0.000974822981008676
'вк'; 0.0009718689719753163
'еж'; 0.0009511909087417989
'зо'; 0.0009497139042251191
'еш'; 0.000934943859058321
'иш'; 0.0009334668545416412
'дл'; 0.0009246048274415623
'лю'; 0.0009201738138915229
'ын'; 0.0009172198048581632
'лв'; 0.0009054037687247248
'аю'; 0.0009039267642080449
'дж'; 0.0009009727551746854
'аш'; 0.0008980187461413257
'вт'; 0.0008670016512910497
'ву'; 0.0008655246467743698
'ял'; 0.0008581396241909708
'ды'; 0.0008581396241909708
'ох'; 0.0008566626196742909
'ош'; 0.0008522316061242515
'мв'; 0.0008478005925742121
'вз'; 0.0008433695790241726
'кн'; 0.0008389385654741332
'кс'; 0.0008345075519240937
'вш'; 0.0007975824390070985
'йк'; 0.0007828123938403004
'як'; 0.0007650883396401426
'тп'; 0.0007650883396401426
'лк'; 0.0007636113351234628
'лы'; 0.0007532723035067041
'дс'; 0.0007517952989900243
'йв'; 0.0007488412899566647
'ша'; 0.0007488412899566647
'ба'; 0.0007488412899566647
'гу'; 0.0007458872809233051
'нп'; 0.0007458872809233051
'ур'; 0.0007458872809233051
'мк'; 0.0007340712447898665
'ьо'; 0.000731117235756507
'ех'; 0.0007178241951063887
'нц'; 0.0007119161770396694
'зм'; 0.0007045311544562704
'нд'; 0.0007015771454229107
'ещ'; 0.0006912381138061521
'шь'; 0.0006897611092894722
'ке'; 0.0006868071002561125
'хп'; 0.000683853091222753
'яи'; 0.0006749910641226741
'иц'; 0.0006705600505726347
'кв'; 0.0006690830460559548
'ье'; 0.000667606041539275
'уи'; 0.0006661290370225952
'рд'; 0.0006646520325059154
'хн'; 0.0006602210189558759
'лл'; 0.0006602210189558759
'оу'; 0.0006557900054058365
'нк'; 0.0006528359963724769
'ца'; 0.0006439739692723981
'зу'; 0.0006424969647557182
'ьи'; 0.0006424969647557182
'уу'; 0.0006395429557223586
'хв'; 0.000636588946688999
'еу'; 0.000636588946688999
'хс'; 0.0006306809286222798
'зи'; 0.0006218189015222009
'нь'; 0.000620341897005521
'яо'; 0.0006173878879721615
'йи'; 0.0006144338789388018
'хи'; 0.0006144338789388018
'ущ'; 0.000612956874422122
'ык'; 0.0006100028653887624
'чу'; 0.0006100028653887624
'сд'; 0.0006040948473220432
'йм'; 0.0006026178428053633
'ьм'; 0.0006011408382886835
'рг'; 0.0006011408382886835
'ют'; 0.0005967098247386441
'йд'; 0.0005908018066719249
'ау'; 0.0005908018066719249
'ью'; 0.000589324802155245
'уз'; 0.0005878477976385652
'ац'; 0.0005878477976385652
'мя'; 0.0005848937886052055
'ьт'; 0.0005804627750551661
'яз'; 0.0005775087660218065
'ию'; 0.000573077752471767
'ыд'; 0.000573077752471767
'рв'; 0.0005701237434384075
'зг'; 0.0005686467389217276
'ыи'; 0.000565692729888368
'ьш'; 0.0005583077073049689
'тя'; 0.0005509226847215698
'йт'; 0.0005494456802048901
'мм'; 0.0005376296440714515
'пы'; 0.0005317216260047323
'лж'; 0.0005302446214880526
'вд'; 0.0005287676169713727
'гн'; 0.0005228595989046535
'ср'; 0.0005199055898712938
'юс'; 0.0005154745763212544
'бн'; 0.0005095665582545352
'лд'; 0.0005080895537378554
'сч'; 0.0004992275266377764
'кп'; 0.0004992275266377764
'уш'; 0.0004962735176044169
'ха'; 0.0004918425040543774
'ющ'; 0.0004903654995376975
'хр'; 0.0004888884950210178
'ощ'; 0.00048445748147097836
'ыб'; 0.0004829804769542985
'рс'; 0.0004829804769542985
'ьд'; 0.0004815034724376187
'йо'; 0.0004815034724376187
'ыо'; 0.00047854946340425907
'ьз'; 0.00047559545437089946
'вв'; 0.00047559545437089946
'мд'; 0.00047116444082086006
'нв'; 0.000463779418237461
'зр'; 0.00046082540920410137
'вм'; 0.00045934840468742153
'ща'; 0.00045934840468742153
'лч'; 0.0004578714001707417
'лг'; 0.0004578714001707417
'шл'; 0.0004563943956540619
'рм'; 0.00044605536403730323
'аа'; 0.000440147345970584
'ащ'; 0.00043571633242054454
'уо'; 0.0004312853188705051
'бя'; 0.0004298083143538253
'тм'; 0.0004239002962871061
'рж'; 0.0004194692827370666
'ыр'; 0.0004179922782203868
'яч'; 0.0004135612646703474
'ец'; 0.0004106072556369877
'мт'; 0.0004106072556369877
'ья'; 0.0004076532466036281
'тт'; 0.0004061762420869483
'тд'; 0.0004046992375702685
'яр'; 0.0004032222330535887
'ух'; 0.00039879121950354925
'дк'; 0.00039583721047018963
'хк'; 0.0003899291924034704
'юд'; 0.00038845218788679056
'иж'; 0.00038549817885343094
'мл'; 0.00038549817885343094
'мч'; 0.0003840211743367511
'вя'; 0.0003840211743367511
'зе'; 0.0003825441698200713
'ьб'; 0.00037663615175335204
'йр'; 0.0003707281336866328
'фе'; 0.000369251129169953
'ьч'; 0.0003677741246532732
'йг'; 0.0003677741246532732
'рк'; 0.0003662971201365934
'лт'; 0.0003662971201365934
'уе'; 0.00036334311110323373
